,Season,NflId,DisplayName,PlayerWeight,PlayerHeight,PlayerCollegeName,PlayerAge_int,PlayerAge,HeightFt,HeightIn,HeightCm,WeightKg,PlayerBMI,categoryId
2964,2017,2543603,Jeremy Hill,230,73,LSU,24,24.891749499328213,6,1,185.42,104.32624510000001,30.34152749108651,b
2965,2017,2543622,Russell Bodine,308,75,North Carolina,25,25.19838878748701,6,3,190.5,139.70644996000001,38.49315555555555,b
2966,2017,2550208,Trey Hopkins,316,75,Texas,25,25.181961682764214,6,3,190.5,143.33518892,39.492977777777774,b
2967,2017,2552355,Cedric Ogbuehi,310,77,Texas A&M,25,25.379086939437727,6,5,195.57999999999998,140.6136347,36.75662000337325,b
2968,2017,2552360,Jake Fisher,305,78,Oregon,24,24.385247103708775,6,6,198.12,138.34567285,35.24243918474688,b
2969,2017,2556519,Alex Erickson,195,72,Wisconsin,24,24.845206035946966,6,0,182.88,88.45051215000001,26.44386574074074,b
2991,2017,2555466,Tyler Boyd,203,74,Pittsburgh,22,22.82193534996324,6,2,187.96,92.07925111,26.06081081081081,b
2992,2017,382,Joe Flacco,245,78,Delaware,32,32.65082905544148,6,6,198.12,111.13013065000001,28.3095003287311,b
2993,2017,80429,Jeremy Maclin,198,72,Missouri,29,29.335291752224503,6,0,182.88,89.81128926000001,26.850694444444446,7
2994,2017,2506122,Benjamin Watson,255,75,Georgia,36,36.730226728268306,6,3,190.5,115.66605435000001,31.869333333333337,b
2995,2017,2507188,Marshal Yanda,305,75,Iowa,32,32.98758470225873,6,3,190.5,138.34567285,38.11822222222222,b
2996,2017,2507871,Austin Howard,330,79,Northern Iowa,30,30.474237679671457,6,7,200.66,149.6854821,37.17192757570902,b
2997,2017,2541159,Ryan Jensen,319,76,Colorado State-Pueblo,26,26.29353952772074,6,4,193.04,144.69596603,38.82565789473684,b
2998,2017,2543664,Terrance West,225,70,Towson,26,26.61934377138946,5,10,177.8,102.05828325,32.28061224489796,7
2999,2017,2550210,James Hurst,310,77,North Carolina,25,25.73501796714579,6,5,195.57999999999998,140.6136347,36.75662000337325,b
3000,2017,2552402,Nick Boyle,270,76,Delaware,24,24.56321783025325,6,4,193.04,122.4699399,32.86184210526316,b
3001,2017,2552468,Maxx Williams,252,76,Minnesota,23,23.4160583504449,6,4,193.04,114.30527724000001,30.67105263157895,b
3002,2017,2555204,Ronnie Stanley,315,78,Notre Dame,23,23.484504620123204,6,6,198.12,142.88159655,36.39792899408284,b
3003,2017,786,Pat Sims,330,74,Auburn,31,31.782930355920602,6,2,187.96,149.6854821,42.36486486486486,7
3004,2017,496762,Geno Atkins,300,73,Georgia,29,29.455757186858317,6,1,185.42,136.077711,39.575905423156314,b
3005,2017,496780,Carlos Dunlap,285,78,Florida,28,28.533101471594797,6,6,198.12,129.27382545,32.931459566074956,b
3006,2017,2507784,Michael Johnson,280,79,Georgia Tech,30,30.591965263518137,6,7,200.66,127.00586360000001,31.539817336965232,b
3007,2017,2507843,Vincent Rey,240,72,Duke,30,30.014278747433266,6,0,182.88,108.8621688,32.5462962962963,b
3008,2017,2532869,George Iloka,227,76,Boise State,27,27.448912559890488,6,4,193.04,102.96546799000001,27.62828947368421,b
3009,2017,2533060,Dre Kirkpatrick,190,74,Alabama,27,27.876017282683094,6,2,187.96,86.1825503,24.39189189189189,b
3010,2017,2540159,Kevin Minter,246,72,Louisiana State,26,26.772663415468855,6,0,182.88,111.58372302000001,33.3599537037037,b
3011,2017,2543474,Darqueze Dennard,200,71,Michigan State,25,25.921191820670774,5,11,180.34,90.718474,27.891291410434434,b
3012,2017,2555355,Clayton Fejedelem,205,72,Illinois,24,24.27574349760438,6,0,182.88,92.98643585,27.79996141975309,b
3013,2017,2555528,Nick Vigil,235,74,Utah State,24,24.059453285420943,6,2,187.96,106.59420695,30.16891891891892,b
3018,2017,2507763,Mike Wallace,200,72,Mississippi,31,31.11215951149644,6,0,182.88,90.718474,27.12191358024691,b
3045,2017,2552597,Breshad Perriman,215,74,Central Florida,24,24.001964281187416,6,2,187.96,97.52235955,27.60135135135135,b
3066,2017,2552631,Javorius Allen,218,72,USC,26,26.04166577940021,6,0,182.88,98.88313666,29.562885802469136,b
3068,2017,2558990,Patrick Ricard,311,75,Maine,23,23.292863589119577,6,3,190.5,141.06722707,38.868088888888884,b
3079,2017,2557851,Ryan Glasgow,302,75,Michigan,23,23.94720992724415,6,3,190.5,136.98489574,37.74328888888889,b
3081,2017,4327,Danny Woodhead,200,68,Chadron State,32,32.62620665069587,5,8,172.72,90.718474,30.406574394463664,7
3096,2017,2543692,Chris Smith,266,73,Arkansas,25,25.581716575404975,6,1,185.42,120.65557042,35.09063614186527,b
3097,2017,2552259,Josh Shaw,197,73,USC,25,25.45851328998403,6,1,185.42,89.35769689,25.988177894539312,b
3100,2017,2556367,William Jackson,196,72,Houston,24,24.872613221537758,6,0,182.88,88.90410452,26.579475308641975,b
3101,2017,2557901,Carl Lawson,265,74,Auburn,22,22.20320870408396,6,2,187.96,120.20197805000001,34.02027027027027,b
3110,2017,2555505,Matt Judon,261,75,Grand Valley State,25,25.072489194362056,6,3,190.5,118.38760857000001,32.6192,b
3111,2017,2556642,Patrick Onwuasor,227,72,Portland State,25,25.05332423885213,6,0,182.88,102.96546799000001,30.783371913580247,b
3112,2017,2556650,Michael Pierce,340,72,Samford,24,24.84524757903009,6,0,182.88,154.2214058,46.10725308641975,b
3118,2017,2550206,Ryan Hewitt,255,76,Stanford,26,26.63032629224022,6,4,193.04,115.66605435000001,31.03618421052632,b
3122,2017,2552586,Tyler Kroft,250,78,Rutgers,24,24.905480296346997,6,6,198.12,113.3980925,28.887245233399078,b
3123,2017,2557976,Joe Mixon,220,73,Oklahoma,21,21.13272191167896,6,1,185.42,99.79032140000001,29.022330643647965,b
3185,2017,2555267,Andrew Billings,328,73,Baylor,22,22.518087623900424,6,1,185.42,148.77829736,43.26965659598424,b
3189,2017,2557884,Jordan Willis,270,76,Kansas State,22,22.362030129033894,6,4,193.04,122.4699399,32.86184210526316,b
3206,2017,2540156,Giovani Bernard,205,69,North Carolina,25,25.80352979947778,5,9,175.26,92.98643585,30.26990128124344,b
3232,2017,2555331,Cody Core,205,75,Mississippi,23,23.402436877329073,6,3,190.5,92.98643585,25.620444444444445,b
3285,2017,2552280,Carl Davis,320,77,Iowa,25,25.52701352447588,6,5,195.57999999999998,145.14955840000002,37.9423174228369,b
3328,2017,2550163,Michael Campanaro,191,69,Wake Forest,26,26.6276412021193,5,9,175.26,86.63614267,28.202688510817055,7
3353,2017,2558067,Marlon Humphrey,197,72,Alabama,21,21.17658877734682,6,0,182.88,89.35769689,26.715084876543212,b
3354,2017,2558166,Tyus Bowser,240,75,Houston,22,22.304583301645245,6,3,190.5,108.8621688,29.994666666666667,b
3387,2017,2558801,Jordan Evans,242,75,Oklahoma,22,22.622185685856973,6,3,190.5,109.76935354000001,30.244622222222226,b
3458,2017,2508004,Anthony Levine,207,71,Tennessee State,30,30.460672136030624,5,11,180.34,93.89362059,28.867486609799645,b
3497,2017,2558982,Hardy Nickerson,235,72,Illinois,23,23.681757167845465,6,0,182.88,106.59420695,31.868248456790123,b
3515,2017,2540251,T.J. Johnson,295,76,South Carolina,27,27.153358778867847,6,4,193.04,133.80974915000002,35.90460526315789,7
4300,2017,2558917,Bam Bradley,232,71,Pittsburgh,23,23.211039876289703,5,11,180.34,105.23342984,32.35389803610395,7
4320,2017,2558248,Chuck Clark,205,72,Virginia Tech,22,22.39789952341116,6,0,182.88,92.98643585,27.79996141975309,b
4334,2017,238227,Mike Mitchell,221,73,Ohio U.,30,30.255198208989277,6,1,185.42,100.24391377,29.15425032839182,b
4335,2017,496733,Joe Haden,195,71,Florida,28,28.40988677846224,5,11,180.34,88.45051215000001,27.19400912517358,b
4336,2017,2508109,Cameron Heyward,295,77,Ohio State,28,28.349654061145333,6,5,195.57999999999998,133.80974915000002,34.978073874177774,b
4337,2017,2540221,Vince Williams,233,73,Florida State,27,27.70625912616929,6,1,185.42,105.68702221000001,30.73728654531807,b
4338,2017,2543483,Stephon Tuitt,303,78,Notre Dame,24,24.30311059776409,6,6,198.12,137.43848811,35.011341222879686,b
4339,2017,2543486,Ryan Shazier,230,73,Ohio State,25,25.012213951631303,6,1,185.42,104.32624510000001,30.34152749108651,7
4340,2017,2552266,Anthony Chickillo,255,75,Miami,24,24.752118126853752,6,3,190.5,115.66605435000001,31.869333333333337,b
4341,2017,2555239,Javon Hargrave,305,74,South Carolina State,24,24.59058493041296,6,2,187.96,138.34567285,39.1554054054054,b
4342,2017,2555344,Artie Burns,197,72,Miami,22,22.36471224047456,6,0,182.88,89.35769689,26.715084876543212,b
4343,2017,2555386,Sean Davis,202,73,Maryland,23,23.884219427332877,6,1,185.42,91.62565874,26.647776318258586,b
4344,2017,2558064,T.J. Watt,252,76,Wisconsin,22,22.917758099475247,6,4,193.04,114.30527724000001,30.67105263157895,b
4345,2017,2507162,Joe Thomas,312,78,Wisconsin,32,32.768545231576546,6,6,198.12,141.52081944,36.05128205128205,7
4346,2017,2532980,Kevin Zeitler,315,76,Wisconsin,27,27.51187172028291,6,4,193.04,142.88159655,38.338815789473685,b
4347,2017,2540292,JC Tretter,307,76,Cornell,26,26.578264601870863,6,4,193.04,139.25285759000002,37.36513157894737,b
4348,2017,2543737,Joel Bitonio,320,76,Nevada,25,25.91844256217203,6,4,193.04,145.14955840000002,38.94736842105263,b
4349,2017,2550189,Isaiah Crowell,225,71,Alabama State,24,24.672720454026923,5,11,180.34,102.05828325,31.37770283673874,b
4350,2017,2552660,Randall Telfer,250,76,Southern California,25,25.32159109057723,6,4,193.04,113.3980925,30.42763157894737,7
4351,2017,2555333,Corey Coleman,185,71,Baylor,23,23.18332962582706,5,11,180.34,83.91458845000001,25.799444554651853,b
4352,2017,2555337,Shon Coleman,310,77,Auburn,25,25.795239276751083,6,5,195.57999999999998,140.6136347,36.75662000337325,7
4353,2017,2556365,Seth DeValve,245,75,Princeton,24,24.615225587497147,6,3,190.5,111.13013065000001,30.619555555555557,b
4354,2017,2557983,DeShone Kizer,233,76,Notre Dame,21,21.68846309605293,6,4,193.04,105.68702221000001,28.35855263157895,b
4355,2017,2557986,David Njoku,246,76,Miami (Fla.),21,21.171009297284964,6,4,193.04,111.58372302000001,29.940789473684212,b
4358,2017,2507220,William Gay,201,70,Louisville,32,32.69188778614343,5,10,177.8,91.17206637000001,28.83734693877551,7
4362,2017,2552444,L.T. Walton,305,77,Central Michigan,25,25.447534603391894,6,5,195.57999999999998,138.34567285,36.163771293641425,b
4365,2017,2556559,Mike Hilton,184,69,Mississippi,23,23.509136246102365,5,9,175.26,83.46099608,27.169082125603865,b
4367,2017,71217,Kenny Britt,230,75,Rutgers,28,28.97662426800517,6,3,190.5,104.32624510000001,28.74488888888889,7
4373,2017,2552461,Duke Johnson,210,69,Miami,23,23.966357327553425,5,9,175.26,95.2543977,31.008191556395715,b
4380,2017,496760,Tyson Alualu,304,75,California,30,30.33460801835374,6,3,190.5,137.89208048,37.99324444444444,b
4483,2017,2554138,Kasen Williams,219,74,Washington,24,24.765852441250285,6,2,187.96,99.33672903,28.114864864864867,7
4485,2017,2555473,Ricardo Louis,215,74,Auburn,23,23.4708490189368,6,2,187.96,97.52235955,27.60135135135135,7
4509,2017,2557987,Matt Dayes,205,69,North Carolina State,23,23.0218452290415,5,9,175.26,92.98643585,30.26990128124344,7
4535,2017,496825,Arthur Moats,246,72,James Madison,29,29.49412946485157,6,0,182.88,111.58372302000001,33.3599537037037,7
4536,2017,2504844,James Harrison,242,72,Kent State,39,39.3558680001014,6,0,182.88,109.76935354000001,32.817515432098766,7
4554,2017,81821,Ramon Foster,328,77,Tennessee,31,31.676204590970162,6,5,195.57999999999998,148.77829736,38.890875358407826,b
4555,2017,497042,Maurkice Pouncey,304,76,Florida,28,28.13342567242122,6,4,193.04,137.89208048,37.0,b
4556,2017,2506109,Ben Roethlisberger,240,77,Miami (Ohio),35,35.52836064846503,6,5,195.57999999999998,108.8621688,28.456738067127677,b
4557,2017,2508061,Antonio Brown,185,70,Central Michigan,29,29.17107112074429,5,10,177.8,83.91458845000001,26.541836734693877,b
4558,2017,2508111,Marcus Gilbert,330,78,Florida,29,29.570797335665578,6,6,198.12,149.6854821,38.13116370808678,b
4559,2017,2533043,David DeCastro,316,77,Stanford,27,27.665253187821634,6,5,195.57999999999998,143.33518892,37.46803845505144,b
4560,2017,2540175,Le'Veon Bell,225,73,Michigan State,25,25.56258378330418,6,1,185.42,102.05828325,29.681929067367236,7
4561,2017,2540215,Vance McDonald,267,76,Rice,27,27.24636201739042,6,4,193.04,121.10916279,32.496710526315795,b
4562,2017,2550130,Alejandro Villanueva,320,81,Army,28,28.968470162496516,6,9,205.74,145.14955840000002,34.287456180460296,b
4563,2017,2550521,Xavier Grimble,261,76,USC,24,24.968470162496516,6,4,193.04,118.38760857000001,31.76644736842105,b
4564,2017,2558149,JuJu Smith-Schuster,215,73,Southern California,20,20.801461264481457,6,1,185.42,97.52235955,28.36273221992869,b
4565,2017,89756,Jason McCourty,195,71,Rutgers,30,30.080037582072148,5,11,180.34,88.45051215000001,27.19400912517358,b
4566,2017,2539311,Jamie Collins,255,75,Southern Mississippi,27,27.8924948031536,6,3,190.5,115.66605435000001,31.869333333333337,b
4567,2017,2539932,Jamar Taylor,192,71,Boise State,26,26.950674132380154,5,11,180.34,87.08973504000001,26.775639754017064,b
4568,2017,2543720,Christian Kirksey,235,74,Iowa,25,25.02870287981342,6,2,187.96,106.59420695,30.16891891891892,b
4569,2017,2552325,Danny Shelton,345,74,Washington,24,24.059503701168655,6,2,187.96,156.48936765000002,44.29054054054054,b
4570,2017,2555166,Joe Schobert,245,73,Wisconsin,23,23.845951339772352,6,1,185.42,111.13013065000001,32.320322762244324,b
4571,2017,2555270,Carl Nassib,275,79,Penn State,24,24.41542430349583,6,7,200.66,124.73790175,30.976606313090855,b
4572,2017,2555278,Emmanuel Ogbah,275,76,Oklahoma State,23,23.845951339772352,6,4,193.04,124.73790175,33.47039473684211,b
4573,2017,2555540,Derrick Kindred,208,70,Texas Christian,23,23.7391751590742,5,10,177.8,94.34721296000001,29.841632653061225,b
4574,2017,2556504,Trevon Coley,310,73,Florida Atlantic,23,23.16422649377646,6,1,185.42,140.6136347,40.895102270594855,b
4575,2017,2557980,Jabrill Peppers,213,71,Michigan,21,21.937669341141277,5,11,180.34,96.61517481,29.704225352112676,b
4583,2017,2543572,Martavis Bryant,210,76,Clemson,25,25.726864970720207,6,4,193.04,95.2543977,25.559210526315788,b
4585,2017,2552633,Jesse James,250,79,Penn State,23,23.27101281466271,6,7,200.66,113.3980925,28.160551193718955,b
4586,2017,2553737,Eli Rogers,187,70,Louisville,24,24.71659803026846,5,10,177.8,84.82177319,26.828775510204082,b
4595,2017,2556475,Briean Boddy-Calhoun,193,69,Minnesota,24,24.637200357441632,5,9,175.26,87.54332741,28.498004620877968,b
4601,2017,2540219,J.J. Wilcox,212,72,Georgia Southern,26,26.572870877379774,6,0,182.88,96.16158244,28.749228395061728,b
4627,2017,2550235,Roosevelt Nix,248,71,Kent State,25,25.450360863944027,5,11,180.34,112.49090776,34.5852013489387,b
4629,2017,2557978,James Conner,233,73,Pittsburgh,22,22.35385162369762,6,1,185.42,105.68702221000001,30.73728654531807,b
4635,2017,2550230,Jamie Meder,308,74,Ashland,26,26.416822191801657,6,2,187.96,139.70644996000001,39.54054054054054,7
4636,2017,2552299,Nate Orchard,251,75,Utah,24,24.681024792759906,6,3,190.5,113.85168487,31.369422222222223,b
4639,2017,2556126,Tyrone Holmes,248,74,Montana,24,24.002037797551143,6,2,187.96,112.49090776,31.83783783783784,7
4640,2017,2557836,Larry Ogunjobi,305,75,North Carolina-Charlotte,23,23.273769488174004,6,3,190.5,138.34567285,38.11822222222222,b
5014,2017,2556489,James Burgess,230,72,Louisville,23,23.50942365705884,6,0,182.88,104.32624510000001,31.190200617283953,b
5060,2017,71461,A.Q. Shipley,307,73,Penn State,31,31.306535192790328,6,1,185.42,139.25285759000002,40.4993432163633,7
5061,2017,497016,Mike Iupati,331,77,Idaho,30,30.33459816335843,6,5,195.57999999999998,150.13907447,39.24658458424692,b
5062,2017,497061,Jared Veldheer,321,80,Hillsdale,30,30.24424908738307,6,8,203.2,145.60315077,35.25984375,b
5063,2017,497238,Jermaine Gresham,260,77,Oklahoma,29,29.236719997718456,6,5,195.57999999999998,117.9340162,30.828132906054986,b
5064,2017,2505245,Carson Palmer,235,77,USC,37,37.70763033310518,6,5,195.57999999999998,106.59420695,27.863889357395852,7
5065,2017,2506106,Larry Fitzgerald,218,75,Pittsburgh,34,34.030696725986765,6,3,190.5,98.88313666,27.245155555555556,b
5066,2017,2541966,Jaron Brown,205,75,Clemson,27,27.673407198266027,6,3,190.5,92.98643585,25.620444444444445,b
5067,2017,2543847,John Brown,179,71,Pittsburg State,27,27.4406898813598,5,11,180.34,81.19303423000001,24.96270581233882,b
5068,2017,2552626,D.J. Humphries,307,77,Florida,23,23.70352355692448,6,5,195.57999999999998,139.25285759000002,36.40091077753415,b
5069,2017,2553435,David Johnson,224,73,Northern Iowa,25,25.737746691763633,6,1,185.42,101.60469088,29.55000938262338,b
5070,2017,2555181,Evan Boehm,321,75,Missouri,24,24.062182010038786,6,3,190.5,145.60315077,40.117866666666664,b
5071,2017,71441,Glover Quin,207,72,New Mexico,31,31.6542422427561,6,0,182.88,93.89362059,28.071180555555554,b
5072,2017,2506879,Haloti Ngata,340,76,Oregon,33,33.639184063426875,6,4,193.04,154.2214058,41.38157894736842,b
5073,2017,2532986,Tahir Whitehead,241,73,Temple,27,27.443427732146933,6,1,185.42,109.31576117,31.79264402326891,b
5074,2017,2534830,Tavon Wilson,208,72,Illinois,27,27.48175764316678,6,0,182.88,94.34721296000001,28.206790123456788,b
5075,2017,2539931,Ezekiel Ansah,275,77,Brigham Young,28,28.286685774583617,6,5,195.57999999999998,124.73790175,32.60667903525046,b
5076,2017,2540288,Darius Slay,190,72,Mississippi State,26,26.693256616472734,6,0,182.88,86.1825503,25.76581790123457,b
5077,2017,2543872,Nevin Lawson,190,70,Utah State,26,26.38661732831394,5,10,177.8,86.1825503,27.259183673469387,b
5078,2017,2552262,Quandre Diggs,197,69,Texas,24,24.634392824549394,5,9,175.26,89.35769689,29.08863684099979,b
5079,2017,2555265,A'Shawn Robinson,330,76,Alabama,22,22.4769664042893,6,4,193.04,149.6854821,40.16447368421053,b
5080,2017,2555268,Anthony Zettel,275,76,Penn State,25,25.088876055213323,6,4,193.04,124.73790175,33.47039473684211,b
5081,2017,2557855,Jarrad Davis,245,73,Florida,22,22.81919775268081,6,1,185.42,111.13013065000001,32.320322762244324,b
5089,2017,2543628,Troy Niklas,270,78,Notre Dame,24,24.979364875655943,6,6,198.12,122.4699399,31.198224852071004,7
5097,2017,2540201,Akeem Spence,307,73,Illinois,25,25.78429300707278,6,1,185.42,139.25285759000002,40.4993432163633,b
5099,2017,2541535,Paul Worrilow,230,72,Delaware,27,27.364032911248003,6,0,182.88,104.32624510000001,31.190200617283953,7
5103,2017,2558124,Jeremiah Ledbetter,295,75,Arkansas,23,23.276421686059777,6,3,190.5,133.80974915000002,36.86844444444444,b
5104,2017,1681,Tyvon Branch,210,72,Connecticut,30,30.750759341648287,6,0,182.88,95.2543977,28.47800925925926,7
5105,2017,496841,Corey Peters,335,75,Kentucky,29,29.258630662661293,6,3,190.5,151.95344395,41.867555555555555,b
5106,2017,2495504,Patrick Peterson,203,73,LSU,27,27.1696505120795,6,1,185.42,92.07925111,26.779696003002442,b
5107,2017,2506112,Karlos Dansby,250,76,Auburn,35,35.85411320886252,6,4,193.04,113.3980925,30.42763157894737,7
5108,2017,2506908,Frostee Rucker,261,75,USC,33,33.992374673612694,6,3,190.5,118.38760857000001,32.6192,b
5109,2017,2532792,Justin Bethel,200,72,Presbyterian,27,27.23535893097067,6,0,182.88,90.718474,27.12191358024691,7
5110,2017,2533538,Chandler Jones,265,77,Syracuse,27,27.536522517555202,6,5,195.57999999999998,120.20197805000001,31.420981615786808,b
5111,2017,2540180,Tyrann Mathieu,190,69,Louisiana State,25,25.32981478312673,5,9,175.26,86.1825503,28.0550304557866,b
5112,2017,2550437,Josh Mauro,290,78,Stanford,26,26.564585488123306,6,6,198.12,131.5417873,33.50920447074293,b
5113,2017,2552273,Markus Golden,260,75,Missouri,26,26.498877069232133,6,3,190.5,117.9340162,32.49422222222222,b
5114,2017,2557887,Haason Reddick,235,73,Temple,22,22.969787404618856,6,1,185.42,106.59420695,31.00112591480578,b
